,bib_number,half_1st,half_second,time_total_netto,time_total_brutto,5km,10km,15km,20km,25km,30km,35km,40km,last_name,first_name,grade_time
8738,13397,7496,8694,16189,16280,1568,3376,5105,7080,8908,11148,13074,15219,xxx,xxx,<4h30
8739,19648,8163,8028,16190,19300,1924,3802,5728,7717,9582,11549,13437,15423,xxx,xxx,<4h30
8740,18714,7469,8721,16190,18186,1677,3338,5066,7063,8822,11151,13059,15268,xxx,xxx,<4h30
8741,18160,7469,8722,16190,18187,1677,3338,5066,7063,8822,11151,13059,15268,xxx,xxx,<4h30
8742,10792,7715,8475,16190,16389,1760,3517,5298,7292,9110,11224,13100,15352,xxx,xxx,<4h30
8743,18740,7857,8335,16191,17574,1721,3526,5298,7416,9223,11313,13396,15454,xxx,xxx,<4h30
8744,8485,7517,8675,16192,17546,1794,3471,5182,7102,8933,11100,13181,15257,xxx,xxx,<4h30
8745,3806,7688,8505,16192,18670,1678,3299,4869,7289,9158,11028,12916,15173,xxx,xxx,<4h30
8746,2101,7819,8374,16192,19853,1798,3612,5442,7378,9279,11307,13294,15315,xxx,xxx,<4h30
8747,6290,8022,8171,16192,18098,1760,3524,5330,7522,9450,11644,13464,15420,xxx,xxx,<4h30
8748,8320,6495,9698,16193,16414,1397,2831,4328,6063,8181,10822,12817,15337,xxx,xxx,<4h30
8749,10587,6417,9777,16193,16308,1486,2906,4397,6064,7678,9747,11972,14783,xxx,xxx,<4h30
8750,9842,8238,7956,16193,19900,2008,3875,5740,7759,9674,11834,13602,15422,xxx,xxx,<4h30
8751,16576,7492,8703,16194,18024,1619,3323,5057,7044,8996,11179,13170,15275,xxx,xxx,<4h30
8752,13979,7972,8222,16194,17566,1854,3681,5509,7530,9374,11476,13331,15365,xxx,xxx,<4h30
8753,20006,7768,8426,16194,19864,1856,3612,5416,7348,9231,11331,13220,15264,xxx,xxx,<4h30
8755,18299,6953,9243,16196,16404,1548,3130,4719,6513,8332,10582,12794,15217,xxx,xxx,<4h30
8756,11467,7880,8316,16196,18139,1906,3720,5533,7461,9299,11341,13179,15277,xxx,xxx,<4h30
8757,17841,7655,8541,16196,20428,1575,3280,5117,7221,9127,11241,13178,15318,xxx,xxx,<4h30
8758,11233,7445,8753,16197,18085,1711,3399,5118,6997,8840,11264,13284,15315,xxx,xxx,<4h30
8759,14354,7833,8364,16197,18760,1783,3535,5403,7387,9272,11408,13327,15371,xxx,xxx,<4h30
8760,6150,7189,9009,16198,18071,1635,3269,4933,6766,8552,10956,13047,15226,xxx,xxx,<4h30
8761,4509,8027,8171,16198,16833,1952,3787,5651,7600,9458,11490,13298,15349,xxx,xxx,<4h30
8762,1281,7852,8348,16199,18752,1772,3763,5500,7425,9269,11366,13332,15348,xxx,xxx,<4h30
8763,14854,7972,8227,16199,19977,1904,3704,5546,7515,9417,11427,13360,15350,xxx,xxx,<4h30
8764,5898,7529,8671,16199,17470,1685,3368,5128,7074,8978,11093,13164,15300,xxx,xxx,<4h30
8765,14014,7990,8210,16199,18102,1867,3675,5535,7535,9459,11547,13417,15359,xxx,xxx,<4h30
8766,7084,7977,8224,16200,20016,1933,3775,5602,7537,9511,11551,13516,15374,xxx,xxx,<4h30
8767,14779,8018,8182,16200,19833,1854,3711,5675,7609,9460,11455,13241,15328,xxx,xxx,<4h30
8768,3134,7046,9154,16200,16851,1514,2961,4629,6635,8419,10761,12820,15159,xxx,xxx,<4h30
8769,20237,7002,9199,16200,16843,1556,3086,4684,6565,8442,10915,12988,15275,xxx,xxx,<4h30
8770,3584,7272,8929,16200,18169,1648,3285,4970,6842,8576,10469,12406,14792,xxx,xxx,<4h30
8771,3862,8220,7983,16202,18668,1851,3653,5555,7699,9738,11833,13552,15402,xxx,xxx,<5h
8772,6652,7884,8319,16202,18773,1888,3697,5537,7421,9219,11359,13168,15454,xxx,xxx,<5h
8773,18800,7174,9029,16203,17434,1523,3172,4879,6749,8610,10807,12928,15229,xxx,xxx,<5h
8774,13156,7584,8619,16203,16392,1748,3426,5188,7141,9102,11231,13183,15307,xxx,xxx,<5h
8775,14716,8217,7987,16203,19361,1915,3764,5577,7694,9664,11944,13654,15505,xxx,xxx,<5h
8776,18688,7724,8479,16203,17479,1699,3347,5112,7231,9136,11393,13260,15382,xxx,xxx,<5h
8777,13987,7772,8431,16203,18140,1814,3561,5328,7310,9221,11452,13360,15338,xxx,xxx,<5h
8778,2080,7960,8243,16203,19854,1914,3693,5538,7509,9418,11541,13477,15439,xxx,xxx,<5h
8779,16086,7683,8520,16203,18114,1698,3449,5244,7251,9110,11306,13350,15376,xxx,xxx,<5h
8780,16804,7701,8504,16204,18645,1775,3517,5356,7273,9235,11367,13373,15360,xxx,xxx,<5h
8781,13161,6695,9510,16204,16870,1559,3076,4620,6326,8106,10765,13168,15402,xxx,xxx,<5h
8782,13528,7659,8547,16205,17469,1814,3509,5256,7209,9062,11245,13104,15268,xxx,xxx,<5h
8783,11153,7625,8581,16205,17467,1769,3523,5300,7185,8980,11010,12982,15279,xxx,xxx,<5h
8784,16178,7762,8444,16205,17580,1704,3418,5217,7335,9200,11381,13320,15398,xxx,xxx,<5h
8785,15913,7355,8850,16205,16354,1643,3280,5049,6914,8742,11019,13044,15331,xxx,xxx,<5h
8786,9505,7681,8525,16206,19272,1815,3569,5377,7277,9117,11175,13150,15290,xxx,xxx,<5h
8787,2769,6884,9323,16207,16208,1399,2925,4604,6448,8314,10781,13164,15370,xxx,xxx,<5h
8788,11515,7541,8666,16207,18074,1711,3386,5082,7062,8924,11083,12985,15266,xxx,xxx,<5h
8789,16744,8197,8011,16207,19310,1932,3782,5676,7752,9635,11661,13531,15438,xxx,xxx,<5h
8790,1351,7907,8300,16207,18778,1851,3629,5428,7444,9352,11470,13429,15333,xxx,xxx,<5h
8791,11868,8155,8053,16207,19310,1932,3781,5676,7697,9618,11660,13529,15439,xxx,xxx,<5h
8792,3453,7554,8656,16209,17559,1777,3501,5285,7120,8968,11268,13290,15409,xxx,xxx,<5h
8793,10908,7791,8419,16210,18170,1754,3466,5218,7372,9376,11653,13554,15435,xxx,xxx,<5h
8794,6645,8137,8074,16210,18729,1882,3689,5544,7616,9627,11727,13416,15463,xxx,xxx,<5h
8795,6352,7791,8420,16210,18170,1754,3466,5216,7372,9376,11654,13554,15435,xxx,xxx,<5h
8796,3961,7916,8296,16212,18665,1821,3588,5355,7438,9315,11380,13352,15438,xxx,xxx,<5h
8797,16270,7524,8688,16212,17460,1693,3392,5114,7059,8923,11162,13204,15383,xxx,xxx,<5h
8798,6371,7508,8704,16212,18709,1771,3435,5149,7060,8967,11292,13143,15334,xxx,xxx,<5h
8799,16902,7434,8780,16213,18678,1737,3394,5116,7010,8827,10880,12929,15336,xxx,xxx,<5h
8800,2258,8436,7777,16213,20517,2171,4104,6034,8015,9909,11859,13671,15488,xxx,xxx,<5h
8801,14009,7869,8345,16213,18141,1816,3553,5407,7419,9355,11399,13350,15437,xxx,xxx,<5h
8802,6586,7434,8779,16213,18678,1737,3393,5115,7010,8827,10879,12928,15336,xxx,xxx,<5h
8803,17047,7708,8506,16213,19288,1770,3523,5319,7280,9161,11287,13226,15381,xxx,xxx,<5h
8804,16733,7698,8516,16214,18664,1802,3624,5382,7271,9076,11208,13222,15330,xxx,xxx,<5h
8805,17199,8187,8027,16214,19312,1922,3804,5745,7755,9564,11497,13321,15326,xxx,xxx,<5h
8806,19240,7323,8893,16215,18656,1624,3253,4952,6875,8710,10875,12865,15166,xxx,xxx,<5h
8807,6381,7684,8532,16215,18131,1706,3450,5264,7230,9140,11295,13213,15346,xxx,xxx,<5h
8808,18331,7693,8525,16217,16881,1765,3531,5294,7233,9120,11214,13273,15368,xxx,xxx,<5h
8809,15432,7692,8525,16217,16881,1763,3530,5293,7232,9120,11214,13272,15366,xxx,xxx,<5h
8810,19663,7671,8547,16218,19296,1783,3528,5336,7259,9163,11296,13324,15402,xxx,xxx,<5h
8811,13611,8248,7970,16218,17465,1840,3704,5653,7789,9689,11707,13523,15428,xxx,xxx,<5h
8812,423,7633,8587,16220,16374,1749,3509,5318,7205,9096,11160,13311,15394,xxx,xxx,<5h
8813,16706,7990,8231,16220,18752,1894,3712,5541,7549,9442,11506,13391,15374,xxx,xxx,<5h
8814,6472,7673,8548,16220,18692,1818,3563,5349,7264,9041,11053,13041,15353,xxx,xxx,<5h
8815,2061,7969,8251,16220,19876,1857,3659,5523,7534,9400,11447,13290,15339,xxx,xxx,<5h
8816,338,7632,8588,16220,16375,1750,3510,5319,7204,9097,11160,13311,15394,xxx,xxx,<5h
8817,17175,7662,8559,16221,19351,1813,3527,5313,7273,9057,11266,13249,15395,xxx,xxx,<5h
8818,12904,7161,9061,16221,16232,1659,3400,5078,6747,8649,10823,13048,15328,xxx,xxx,<5h
8819,14320,7998,8225,16222,18719,1907,3668,5483,7408,9406,11666,13501,15450,xxx,xxx,<5h
8820,7101,8180,8042,16222,19311,1930,3813,5740,7735,9599,11567,13457,15387,xxx,xxx,<5h
8821,19647,8180,8042,16222,19311,1930,3814,5740,7735,9600,11567,13457,15387,xxx,xxx,<5h
8822,7296,7760,8465,16224,19869,1818,3571,5398,7306,9178,11295,13164,15301,xxx,xxx,<5h
8823,20318,7603,8622,16224,18130,1770,3540,5292,7175,8935,10920,13028,15189,xxx,xxx,<5h
8824,1425,7862,8362,16224,18798,1812,3543,5377,7395,9272,11457,13341,15438,xxx,xxx,<5h
8825,14373,7758,8467,16224,18679,1848,3616,5417,7329,9228,11527,13596,15447,xxx,xxx,<5h
8826,9203,8052,8173,16224,18712,1934,3792,5654,7603,9536,11528,13454,15379,xxx,xxx,<5h
8827,1842,7454,8771,16224,19396,1728,3415,5177,7041,8878,11161,13229,15423,xxx,xxx,<5h
8828,13658,7400,8825,16225,17516,1670,3275,4944,6910,8783,10913,12958,15301,xxx,xxx,<5h
8829,13818,7963,8264,16226,18691,1629,3303,5132,7415,9693,11758,13483,15459,xxx,xxx,<5h
8830,6979,7775,8451,16226,19263,1732,3500,5298,7320,9271,11458,13474,15422,xxx,xxx,<5h
8831,17103,8176,8052,16227,19278,1950,3830,5763,7747,9617,11597,13511,15390,xxx,xxx,<5h
8832,19022,7201,9027,16227,18138,1706,3340,5000,6791,8591,10722,12885,15136,xxx,xxx,<5h
8833,16085,7723,8505,16227,17563,1765,3530,5307,7262,9135,11143,13140,15308,xxx,xxx,<5h
8834,18936,8011,8217,16227,18682,1835,3649,5488,7529,9458,11524,13353,15365,xxx,xxx,<5h
8835,15942,7953,8274,16227,16914,1736,3585,5421,7466,9392,11573,13438,15408,xxx,xxx,<5h
8836,16507,7770,8459,16228,18101,1785,3537,5345,7326,9207,11386,13332,15341,xxx,xxx,<5h
8837,2168,7692,8537,16229,19952,1736,3405,5138,7207,9167,11364,13399,15418,xxx,xxx,<5h
8838,9068,8164,8067,16230,18706,1883,3751,5694,7684,9680,11694,13544,15472,xxx,xxx,<5h
8839,14047,7866,8365,16230,18696,1754,3497,5291,7302,9296,11447,13439,15458,xxx,xxx,<5h
8840,9618,8020,8211,16231,20001,2014,3831,5623,7581,9538,11677,13517,15368,xxx,xxx,<5h
8841,3723,7582,8652,16233,18069,1635,3288,5003,7108,9080,11360,13319,15412,xxx,xxx,<5h
8842,12131,7886,8348,16234,19377,1840,3594,5418,7449,9370,11464,13378,15403,xxx,xxx,<5h
8843,13312,7387,8848,16234,16930,1702,3382,5071,6925,8770,11016,13209,15452,xxx,xxx,<5h
8844,8156,7387,8848,16234,16930,1702,3382,5071,6925,8769,11016,13209,15452,xxx,xxx,<5h
8845,9234,8333,7902,16234,19402,2050,4011,5896,7883,9832,11764,13569,15447,xxx,xxx,<5h
8846,17354,7622,8612,16234,20070,1798,3460,5188,7116,9120,11354,13393,15515,xxx,xxx,<5h
8847,17220,7636,8599,16235,19407,1861,3568,5283,7232,8988,11074,13095,15345,xxx,xxx,<5h
8848,1504,7470,8765,16235,18664,1651,3365,5121,7057,8919,11085,13122,15335,xxx,xxx,<5h
8849,11099,7538,8698,16236,17534,1726,3438,5199,7127,8943,11065,13066,15295,xxx,xxx,<5h
8850,19641,7948,8288,16236,19459,2009,3827,5653,7523,9365,11301,13226,15384,xxx,xxx,<5h
8851,17114,7616,8622,16237,19299,1838,3552,5288,7176,8990,11246,13331,15415,xxx,xxx,<5h
8852,1718,7419,8819,16237,19404,1858,3492,5153,6994,8795,10829,12976,15245,xxx,xxx,<5h
8853,2182,7625,8613,16238,19877,1761,3484,5300,7197,9049,11165,13151,15309,xxx,xxx,<5h
8854,6639,7781,8458,16238,18725,1814,3509,5276,7331,9210,11415,13321,15389,xxx,xxx,<5h
8855,14927,7736,8504,16239,19875,1755,3524,5328,7301,9184,11428,13341,15362,xxx,xxx,<5h
8856,4547,8571,7668,16239,20021,2024,4037,6026,8102,9994,11980,13734,15484,xxx,xxx,<5h
8857,18682,7268,8972,16240,18096,1690,3353,5017,6829,8770,10897,13021,15309,xxx,xxx,<5h
8858,8127,7898,8343,16240,16890,1647,3407,5374,7390,9369,11476,13351,15394,xxx,xxx,<5h
8859,13126,7497,8743,16240,16879,1589,3219,4985,7020,9125,11377,13450,15451,xxx,xxx,<5h
8860,18974,7268,8973,16241,18097,1691,3353,5017,6829,8771,10897,13021,15309,xxx,xxx,<5h
8861,9475,7802,8439,16241,19383,1836,3594,5364,7346,9221,11360,13308,15374,xxx,xxx,<5h
8862,19047,7878,8364,16242,18837,1870,3661,5456,7446,9258,11272,13181,15394,xxx,xxx,<5h
8863,19590,8036,8206,16242,19275,1812,3642,5516,7502,9524,11607,13480,15395,xxx,xxx,<5h
8864,15411,7625,8618,16243,16248,1519,3205,5089,7137,9060,11169,13090,15221,xxx,xxx,<5h
8865,14628,8178,8065,16243,19301,1925,3817,5749,7758,9607,11596,13482,15429,xxx,xxx,<5h
8866,19578,7780,8463,16243,19481,1849,3637,5433,7358,9256,11460,13314,15365,xxx,xxx,<5h
8867,6682,8027,8216,16243,18806,1920,3782,5600,7578,9473,11709,13511,15434,xxx,xxx,<5h
8868,672,7245,8999,16243,17491,1644,3261,4929,6815,8584,10755,12936,15321,xxx,xxx,<5h
8869,6522,7541,8703,16243,18686,1675,3434,5215,7111,8934,10885,12995,15245,xxx,xxx,<5h
8870,18375,6788,9457,16244,18171,1688,3271,4805,6431,7973,9655,11439,14242,xxx,xxx,<5h
8871,3525,6788,9457,16244,18171,1688,3270,4806,6433,7974,9657,11439,14246,xxx,xxx,<5h
8872,16280,7378,8867,16245,17587,1710,3316,4980,6889,8807,11054,13028,15316,xxx,xxx,<5h
8873,14135,7580,8667,16246,18675,1696,3440,5266,7154,8966,11190,12967,15236,xxx,xxx,<5h
8874,9438,7900,8347,16246,19303,1831,3630,5459,7419,9368,11476,13396,15381,xxx,xxx,<5h
8875,14689,7138,9109,16247,19356,1646,3238,4907,6695,8583,10750,12919,15184,xxx,xxx,<5h
8876,16627,7456,8794,16249,18151,1676,3332,5027,7008,8879,11099,12994,15236,xxx,xxx,<5h
8877,4095,7652,8598,16249,18798,1833,3548,5320,7250,9078,11178,13309,15420,xxx,xxx,<5h
8878,6994,7576,8675,16250,19284,1705,3429,5236,7101,9018,11287,13385,15444,xxx,xxx,<5h
8879,18441,7754,8496,16250,18756,1876,3657,5448,7326,9175,11247,13159,15326,xxx,xxx,<5h
8880,1301,7711,8540,16250,18685,1734,3507,5315,7261,9179,11312,13224,15353,xxx,xxx,<5h
8881,3693,7834,8416,16250,18128,1709,3402,5145,7314,9242,11322,13182,15383,xxx,xxx,<5h
8882,6432,6893,9357,16250,18743,1679,3245,4852,6534,8187,10390,12729,15063,xxx,xxx,<5h
8883,6593,7755,8495,16250,18755,1876,3658,5449,7327,9176,11247,13160,15328,xxx,xxx,<5h
8884,11989,7526,8726,16251,19296,1698,3378,5126,7084,8917,11008,13106,15342,xxx,xxx,<5h
8885,16357,8136,8115,16251,18107,1922,3799,5628,7687,9637,11624,13551,15480,xxx,xxx,<5h
8886,4757,8021,8232,16252,19926,1883,3655,5491,7551,9441,11484,13332,15379,xxx,xxx,<5h
8887,19794,7330,8923,16252,19289,1717,3413,5143,6946,8693,10740,13043,15396,xxx,xxx,<5h
8888,5993,7055,9199,16253,17511,1678,3295,4918,6665,8352,10797,12693,15197,xxx,xxx,<5h
8889,9324,7249,9005,16254,19285,1567,3200,4912,6808,8712,10906,12993,15261,xxx,xxx,<5h
8890,4109,7990,8265,16254,18774,1827,3609,5427,7547,9386,11499,13351,15374,xxx,xxx,<5h
8891,9159,8125,8130,16254,18767,1845,3682,5722,7649,9511,11718,13539,15460,xxx,xxx,<5h
8892,16351,8223,8031,16254,18268,1898,3806,5714,7746,9680,11716,13569,15453,xxx,xxx,<5h
8893,7011,7280,8976,16256,19287,1590,3254,4914,6865,8747,11099,13179,15373,xxx,xxx,<5h
8894,16074,8046,8211,16257,17601,1920,3721,5574,7581,9475,11604,13428,15420,xxx,xxx,<5h
8895,6274,7240,9018,16257,18093,1614,3242,4950,6823,8709,11080,13081,15296,xxx,xxx,<5h
8896,19736,8133,8125,16258,19309,1828,3662,5586,7705,9561,11711,13503,15448,xxx,xxx,<5h
8897,13895,7826,8433,16258,18155,1888,3655,5449,7406,9272,11362,13247,15318,xxx,xxx,<5h
8898,14192,8001,8259,16260,18798,1913,3725,5527,7528,9403,11442,13226,15389,xxx,xxx,<5h
8899,12156,8001,8260,16260,19319,1894,3757,5632,7584,9391,11348,13341,15392,xxx,xxx,<5h
8900,18964,7509,8751,16260,18091,1541,3239,4976,7030,8913,11054,13109,15366,xxx,xxx,<5h
8901,1023,7251,9010,16261,18151,1668,3306,4958,6808,8647,11096,13178,15450,xxx,xxx,<5h
8902,3762,7194,9068,16261,18138,1655,3290,4915,6732,8620,10857,13010,15321,xxx,xxx,<5h
8903,7096,7817,8445,16261,19949,1881,3654,5491,7432,9286,11369,13314,15375,xxx,xxx,<5h
8904,1647,8060,8203,16262,19307,1850,3695,5583,7603,9546,11695,13618,15518,xxx,xxx,<5h
8905,6799,7755,8507,16262,19327,1884,3709,5520,7350,9177,11201,13111,15280,xxx,xxx,<5h
8906,2190,8265,7997,16262,20032,2018,3934,5863,7864,9730,11755,13574,15458,xxx,xxx,<5h
8907,11671,8168,8097,16264,18801,1907,3796,5645,7700,9587,11708,13553,15442,xxx,xxx,<5h
8908,13486,7622,8642,16264,17604,1893,3565,5360,7206,9017,11310,13352,15423,xxx,xxx,<5h
8909,3623,6773,9492,16264,18144,1604,3127,4638,6414,8175,10561,12857,15254,xxx,xxx,<5h
8910,11568,7665,8600,16265,18746,1800,3551,5338,7219,9086,11206,13162,15381,xxx,xxx,<5h
8911,14580,8002,8264,16266,19501,1882,3687,5535,7558,9454,11521,13361,15396,xxx,xxx,<5h
8912,1385,7577,8690,16267,18698,1690,3378,5104,7097,9057,11340,13544,15490,xxx,xxx,<5h
8913,19502,7852,8416,16268,19308,1726,3490,5354,7420,9261,11413,13345,15411,xxx,xxx,<5h
8914,16185,7696,8572,16268,18701,1767,3472,5202,7231,9100,11470,13324,15528,xxx,xxx,<5h
8915,9739,8019,8250,16268,19910,1716,3470,5257,7364,9407,11475,13325,15400,xxx,xxx,<5h
8916,16732,7697,8572,16268,18702,1768,3473,5203,7243,9100,11471,13328,15411,xxx,xxx,<5h
8917,11617,8124,8144,16268,18708,1902,3736,5588,7626,9566,11629,13544,15488,xxx,xxx,<5h
8918,1733,7522,8749,16270,19502,1647,3346,5128,7074,8957,11093,13132,15300,xxx,xxx,<5h
8919,14485,7937,8335,16271,19430,1889,3693,5499,7453,9368,11495,13387,15414,xxx,xxx,<5h
8920,1348,7371,8900,16271,18711,1669,3325,5050,6930,8776,10995,13162,15371,xxx,xxx,<5h
8921,17277,7915,8356,16271,19324,1728,3476,5357,7443,9363,11575,13434,15457,xxx,xxx,<5h
8922,8659,7371,8901,16271,18712,1669,3325,5050,6930,8776,10995,13162,15371,xxx,xxx,<5h
8923,7781,7263,9011,16273,16364,1522,3072,4795,6819,8699,11088,13172,15446,xxx,xxx,<5h
8924,10627,6678,9596,16274,16450,1506,2954,4452,6277,8009,10146,12223,14982,xxx,xxx,<5h
8925,16840,7604,8670,16274,18819,1825,3486,5200,7109,9011,11206,13349,15396,xxx,xxx,<5h
8926,1396,7594,8680,16274,18831,1796,3512,5252,7158,9014,11232,13217,15389,xxx,xxx,<5h
8927,821,7175,9100,16274,17540,1599,3139,4819,6763,8596,10950,12955,15279,xxx,xxx,<5h
8929,17536,7853,8422,16275,19934,1780,3550,5409,7396,9279,11458,13375,15414,xxx,xxx,<5h
8930,16371,7751,8524,16275,18227,1815,3550,5295,7289,9145,11324,13284,15378,xxx,xxx,<5h
8931,6328,7824,8452,16276,18235,1834,3596,5382,7340,9248,11425,13367,15429,xxx,xxx,<5h
8932,13719,7831,8445,16276,17611,1850,3628,5394,7368,9190,11359,13218,15403,xxx,xxx,<5h
8933,15397,7502,8775,16276,16300,1572,3271,5064,7067,8935,11132,13163,15381,xxx,xxx,<5h
8934,19838,8273,8005,16277,20040,1989,3884,5800,7826,9707,11699,13561,15487,xxx,xxx,<5h
8935,1717,7797,8480,16277,19428,1840,3602,5403,7361,9243,11334,13257,15365,xxx,xxx,<5h
8936,3219,7994,8283,16277,17553,1700,3517,5399,7529,9378,11498,13501,15481,xxx,xxx,<5h
8937,19259,7797,8481,16277,19428,1840,3602,5403,7360,9243,11334,13257,15361,xxx,xxx,<5h
8938,17004,7805,8474,16278,19313,1817,3624,5441,7361,9280,11384,13454,15428,xxx,xxx,<5h
8939,14212,7942,8336,16278,18831,1893,3681,5515,7502,9382,11513,13426,15424,xxx,xxx,<5h
8940,1315,8135,8144,16279,18812,1935,3815,5700,7688,9625,11767,13638,15556,xxx,xxx,<5h
8941,9046,8114,8166,16280,18718,1978,3807,5611,7626,9551,11553,13460,15425,xxx,xxx,<5h
8942,6411,7792,8488,16280,18762,1711,3444,5282,7335,9325,11455,13348,15425,xxx,xxx,<5h
8943,16532,7586,8694,16280,18271,1794,3513,5256,7120,9158,11132,13172,15414,xxx,xxx,<5h
8944,6549,7543,8738,16281,18719,1761,3477,5247,7137,8972,11184,13189,15418,xxx,xxx,<5h
8945,3750,7549,8733,16282,18149,1629,3277,5025,7122,8956,11093,13186,15383,xxx,xxx,<5h
8946,16318,7893,8390,16282,17609,1820,3614,5457,7451,9396,11235,13089,15270,xxx,xxx,<5h
8947,16007,7762,8521,16282,17584,1707,3438,5281,7327,9176,11152,13232,15378,xxx,xxx,<5h
8948,6758,7563,8719,16282,19351,1658,3403,5143,7081,8952,11047,13064,15407,xxx,xxx,<5h
8949,14856,8086,8197,16283,20067,1945,3782,5612,7597,9506,11616,13383,15459,xxx,xxx,<5h
8950,15741,7164,9121,16284,16412,1553,3142,4803,6721,8576,10773,12929,15321,xxx,xxx,<5h
8951,15018,7957,8328,16284,19919,1827,3650,5504,7510,9370,11461,13370,15474,xxx,xxx,<5h
8952,9515,8261,8024,16284,19409,2028,3947,5842,7835,9705,11759,13625,15492,xxx,xxx,<5h
8953,9780,7684,8601,16285,19932,1796,3553,5368,7260,9111,11296,13325,15441,xxx,xxx,<5h
8954,12161,8128,8158,16286,19936,1891,3722,5590,7632,9603,11702,13557,15469,xxx,xxx,<5h
8955,11471,7996,8291,16286,18197,1740,3527,5418,7503,9443,11600,13476,15465,xxx,xxx,<5h
8956,1625,7437,8851,16287,19321,1595,3281,4968,6955,8907,11115,13015,15289,xxx,xxx,<5h
8957,9577,8112,8176,16288,19453,1867,3712,5632,7649,9542,11629,13526,15437,xxx,xxx,<5h
8958,4023,7885,8404,16288,18783,1813,3585,5403,7425,9366,11433,13386,15452,xxx,xxx,<5h
8959,14284,7863,8427,16289,18863,1813,3560,5407,7416,9280,11400,13408,15415,xxx,xxx,<5h
8960,16564,7236,9053,16289,18180,1678,3313,4997,6826,8651,10820,13029,15283,xxx,xxx,<5h
8961,14101,8035,8254,16289,18755,2017,3862,5695,7596,9522,11563,13484,15423,xxx,xxx,<5h
8962,11766,7430,8859,16289,18724,1692,3355,5073,6965,8810,10844,12686,15145,xxx,xxx,<5h
8963,18013,6689,9603,16291,16383,1497,2984,4505,6258,7958,11181,13000,15471,xxx,xxx,<5h
8964,20272,7095,9197,16291,17550,1624,3220,4892,6723,8487,10601,12752,15179,xxx,xxx,<5h
8965,11509,8016,8277,16292,18144,1704,3481,5342,7553,9364,11526,13373,15463,xxx,xxx,<5h
8966,8487,7920,8372,16292,17643,1822,3608,5435,7465,9398,11525,13430,15428,xxx,xxx,<5h
8967,436,7374,8920,16293,16964,1660,3362,5096,6964,8791,10934,12950,15186,xxx,xxx,<5h
8968,13502,7955,8339,16293,17628,1885,3704,5523,7511,9352,11414,13296,15410,xxx,xxx,<5h
8969,15917,7783,8511,16293,17636,1820,3587,5390,7359,9254,11334,13348,15413,xxx,xxx,<5h
8970,5814,7415,8880,16294,17588,1720,3396,5111,6987,8783,11153,13315,15400,xxx,xxx,<5h
8971,6674,7659,8636,16295,18764,1781,3506,5282,7198,9152,11368,13353,15436,xxx,xxx,<5h
8972,16946,7777,8518,16295,18858,1862,3675,5471,7375,9233,11317,13309,15432,xxx,xxx,<5h
8973,17033,7703,8592,16295,20047,1921,3644,5469,7280,9138,11400,13445,15488,xxx,xxx,<5h
8974,11620,7742,8553,16295,18836,1852,3618,5410,7316,9164,11270,13213,15385,xxx,xxx,<5h
8975,19391,7777,8518,16295,18858,1863,3675,5471,7375,9233,11318,13309,15432,xxx,xxx,<5h
8976,8725,7990,8306,16295,18253,1828,3682,5537,7527,9450,11616,13540,15508,xxx,xxx,<5h
8977,8302,7180,9115,16295,16485,1578,3165,4827,6762,8625,10859,13045,15374,xxx,xxx,<5h
8978,16907,7853,8444,16296,18742,1869,3648,5448,7404,9271,11487,13423,15471,xxx,xxx,<5h
8979,19317,7905,8391,16296,18837,1917,3728,5556,7482,9392,11440,13446,15456,xxx,xxx,<5h
8980,19817,7997,8299,16296,19441,1985,3861,5706,7582,9434,11424,13380,15420,xxx,xxx,<5h
8981,4348,7690,8606,16296,19357,1796,3526,5327,7281,9127,11219,13451,15448,xxx,xxx,<5h
8982,9183,7867,8430,16297,18761,1817,3576,5371,7411,9276,11393,13283,15434,xxx,xxx,<5h
8984,8178,7560,8737,16297,16376,1718,3395,5157,7122,8988,11179,13328,15372,xxx,xxx,<5h
8985,13599,7529,8768,16297,17609,1675,3369,5124,7083,8962,11201,13329,15435,xxx,xxx,<5h
8986,15575,6765,9533,16297,17528,1528,3101,4681,6357,8092,10249,12653,15232,xxx,xxx,<5h
8987,18780,7853,8445,16297,18744,1869,3648,5448,7403,9272,11487,13422,15471,xxx,xxx,<5h
8988,1767,8203,8095,16297,19326,1922,3823,5762,7775,9614,11574,13504,15502,xxx,xxx,<5h
8989,11108,7803,8496,16298,17607,1874,3669,5472,7383,9255,11304,13214,15394,xxx,xxx,<5h
8990,17460,7949,8349,16298,19989,1933,3745,5562,7527,9366,11418,13286,15425,xxx,xxx,<5h
8991,16605,7624,8675,16298,18273,1786,3543,5372,7212,8973,10922,12777,15066,xxx,xxx,<5h
8992,4643,8201,8100,16301,20050,2020,3863,5736,7743,9630,11721,13542,15496,xxx,xxx,<5h
8993,8743,7235,9067,16302,18135,1616,3246,4933,6830,8574,10728,12805,15260,xxx,xxx,<5h
8994,15239,7953,8350,16302,20637,1904,3695,5518,7518,9423,11466,13356,15433,xxx,xxx,<5h
8995,9188,8030,8273,16303,18898,1852,3658,5507,7553,9465,11640,13478,15456,xxx,xxx,<5h
